assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
184207893,44080,Brighamia insignis,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,,Unspecified Melinis,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
229310288,22692447,Hypotaenidia wakensis,11.4,Storms & flooding,2.1,Species mortality,,,,Minority (<50%),Causing/Could cause fluctuations,,"Past, Unlikely to Return",
229310288,22692447,Hypotaenidia wakensis,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,No,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
229347436,22692672,Zapornia palmeri,8.1.2,Named species,2.3.7,Reduced reproductive success,,Rattus rattus,,Minority (<50%),Very Rapid Declines,,"Past, Unlikely to Return",
229347436,22692672,Zapornia palmeri,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,Minority (<50%),Very Rapid Declines,,"Past, Unlikely to Return",
229347436,22692672,Zapornia palmeri,8.1.2,Named species,1.2,Ecosystem degradation,,Oryctolagus cuniculus,,Majority (50-90%),Very Rapid Declines,,"Past, Unlikely to Return",
235578991,22708835,Turdus ravidus,5.3.4,Unintentional effects: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
235578991,22708835,Turdus ravidus,11.4,Storms & flooding,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
235578991,22708835,Turdus ravidus,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Felis catus,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
231051969,103889155,Zosterops conspicillatus,8.1.2,Named species,2.1,Species mortality,,Boiga irregularis,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
231051969,103889155,Zosterops conspicillatus,11.4,Storms & flooding,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
238869019,22685156,Psephotellus pulcherrimus,8.1.2,Named species,1.2,Ecosystem degradation,,Opuntia stricta,,Unknown,Unknown,,"Past, Unlikely to Return",
238869019,22685156,Psephotellus pulcherrimus,11.2,Droughts,1.2|2.3.5,Ecosystem degradation|Inbreeding,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
238869019,22685156,Psephotellus pulcherrimus,7.1.3,Trend Unknown/Unrecorded,1.2|2.3.5,Ecosystem degradation|Inbreeding,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
238869019,22685156,Psephotellus pulcherrimus,8.1.1,Unspecified species,1.2|2.3.5,Ecosystem degradation|Inbreeding,,,,Whole (>90%),Unknown,Prickly Pear (Opuntia stricta),"Past, Unlikely to Return",
238869019,22685156,Psephotellus pulcherrimus,8.2.1,Unspecified species,2.1|2.3.5,Species mortality|Inbreeding,,,,Unknown,Unknown,,"Past, Unlikely to Return",
238869019,22685156,Psephotellus pulcherrimus,8.1.1,Unspecified species,2.1|2.3.5,Species mortality|Inbreeding,,,,Whole (>90%),Unknown,Unspecified micro-organisms,"Past, Unlikely to Return",
238869019,22685156,Psephotellus pulcherrimus,8.1.2,Named species,2.1|2.3.5,Species mortality|Inbreeding,Feral,Felis catus,,Majority (50-90%),Unknown,,"Past, Unlikely to Return",
238869019,22685156,Psephotellus pulcherrimus,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2|2.3.5,Ecosystem conversion|Ecosystem degradation|Inbreeding,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
238869019,22685156,Psephotellus pulcherrimus,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2|2.3.5,Ecosystem conversion|Ecosystem degradation|Inbreeding,,,,Majority (50-90%),Unknown,,"Past, Unlikely to Return",
238869019,22685156,Psephotellus pulcherrimus,5.1.1,Intentional use (species is the target),2.1|2.3.5|2.3.7,Species mortality|Inbreeding|Reduced reproductive success,,,No,Unknown,Unknown,,"Past, Unlikely to Return",
8286338,184524,Pseudamnicola desertorum,11.2,Droughts,1.2,Ecosystem degradation,,,,,,,Ongoing,
8286338,184524,Pseudamnicola desertorum,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
8286338,184524,Pseudamnicola desertorum,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
10304648,40091,Pachnodus velutinus,11.2,Droughts,"","",,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
10304648,40091,Pachnodus velutinus,2.1.2,Small-holder farming,1.2,Ecosystem degradation,,,,Minority (<50%),Unknown,,"Past, Unlikely to Return",
10304648,40091,Pachnodus velutinus,8.1.2,Named species,2.3.1,Hybridisation,,Pachnodus niger,,Whole (>90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
15361621,5438,Cottus echinatus,8.1.1,Unspecified species,2.2,Species disturbance,,,,Whole (>90%),,,"Past, Unlikely to Return",
15361621,5438,Cottus echinatus,11.2,Droughts,1.2,Ecosystem degradation,,,,Whole (>90%),,,"Past, Unlikely to Return",
15361621,5438,Cottus echinatus,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Whole (>90%),,,"Past, Unlikely to Return",
10390353,41027,Graecoanatolica macedonica,11.2,Droughts,2.1,Species mortality,,,,Whole (>90%),Very Rapid Declines,,Ongoing,
10390353,41027,Graecoanatolica macedonica,7.2.3,Abstraction of surface water (agricultural use),2.1,Species mortality,,,,Whole (>90%),Very Rapid Declines,,Ongoing,
10390353,41027,Graecoanatolica macedonica,7.2.1,Abstraction of surface water (domestic use),2.1,Species mortality,,,,Whole (>90%),Very Rapid Declines,,Ongoing,
2594210,199495,Margatteoidea amoena,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
2594210,199495,Margatteoidea amoena,11.5,Other impacts,1.2,Ecosystem degradation,,,,Whole (>90%),Causing/Could cause fluctuations,,Future,
2594210,199495,Margatteoidea amoena,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Minority (<50%),Unknown,,Ongoing,
2706821,201484,Orthomorpha crinita,2.1.3,Agro-industry farming,1.2,Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
2706821,201484,Orthomorpha crinita,2.1.2,Small-holder farming,1.2,Ecosystem degradation,,,,Minority (<50%),Unknown,,"Past, Unlikely to Return",
2706821,201484,Orthomorpha crinita,8.1.2,Named species,1.2,Ecosystem degradation,,Cinnamomum verum,,Whole (>90%),Unknown,,Ongoing,
2706821,201484,Orthomorpha crinita,11.2,Droughts,"","",,,,Whole (>90%),Causing/Could cause fluctuations,,Ongoing,
21424454,22147,Trigonoscuta rossi,11.5,Other impacts,"","",,,,Unknown,Unknown,,"Past, Unlikely to Return",
99166654,97161884,Neocnemis occidentalis,11.2,Droughts,1.2|1.3|2.1|2.2,Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
99166654,97161884,Neocnemis occidentalis,11.1,Habitat shifting & alteration,1.1|1.2|1.3|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
115496789,78777637,Cyanea sessilifolia,8.1.2,Named species,2.3.7,Reduced reproductive success,,Unspecified Rattus,,,,,"Past, Unlikely to Return",
115496789,78777637,Cyanea sessilifolia,11.1,Habitat shifting & alteration,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
115496789,78777637,Cyanea sessilifolia,8.1.2,Named species,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,Sus domesticus,,,,,"Past, Unlikely to Return",
115496789,78777637,Cyanea sessilifolia,8.1.2,Named species,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,Feral,Capra hircus,,,,,"Past, Unlikely to Return",
115496789,78777637,Cyanea sessilifolia,8.1.1,Unspecified species,1.2|2.1|2.2|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Species disturbance|Competition|Reduced reproductive success,,,,,,,"Past, Unlikely to Return",
115496789,78777637,Cyanea sessilifolia,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,,Unspecified GASTROPODA,,,,,"Past, Unlikely to Return",
115496789,78777637,Cyanea sessilifolia,7.1.1,Increase in fire frequency/intensity,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
12468486,61365,Tristramella magdelainae,11.2,Droughts,1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
12468486,61365,Tristramella magdelainae,7.2.8,Abstraction of ground water (unknown use),1.2,Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
83790763,44094,Cyanea dolichopoda,11.5,Other impacts,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
83790763,44094,Cyanea dolichopoda,10.3,Avalanches/landslides,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
50188573,10168,Hippotragus leucophaeus,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,Majority (50-90%),Unknown,,"Past, Unlikely to Return",
50188573,10168,Hippotragus leucophaeus,2.3.2,"Small-holder grazing, ranching or farming",1.2,Ecosystem degradation,,,,Majority (50-90%),Unknown,,"Past, Unlikely to Return",
50188573,10168,Hippotragus leucophaeus,11.5,Other impacts,1.1,Ecosystem conversion,,,,Majority (50-90%),Unknown,,"Past, Unlikely to Return",
79862750,34039,Delissea niihauensis,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,"Past, Unlikely to Return",
79862750,34039,Delissea niihauensis,8.1.2,Named species,2.1|2.2,Species mortality|Species disturbance,,Capra hircus,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
79862750,34039,Delissea niihauensis,8.1.2,Named species,2.1|2.2,Species mortality|Species disturbance,,Sus domesticus,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
79862750,34039,Delissea niihauensis,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,,Unspecified GASTROPODA,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
79862750,34039,Delissea niihauensis,8.1.2,Named species,2.1,Species mortality,,Unspecified Rattus,,Whole (>90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
82337485,82337482,Dusicyon avus,8.1.2,Named species,2.1|2.3.1|2.3.2,Species mortality|Hybridisation|Competition,,Canis familiaris,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
82337485,82337482,Dusicyon avus,5.1.3,Persecution/control,2.1,Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
82337485,82337482,Dusicyon avus,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
96986338,96986314,Bradycellus chavesi,2.1.1,Shifting agriculture,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Rapid Declines,,"Past, Unlikely to Return",
96986338,96986314,Bradycellus chavesi,11.1,Habitat shifting & alteration,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
96986338,96986314,Bradycellus chavesi,11.2,Droughts,1.2|2.2,Ecosystem degradation|Species disturbance,,,,Whole (>90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,9.4,Garbage & solid waste,1.1|1.2|2.1|2.3.7,Ecosystem conversion|Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,11.2,Droughts,1.1|1.2|2.1|2.3.7,Ecosystem conversion|Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,7.2.5,Abstraction of ground water (domestic use),1.1|1.2|2.1|2.3.7,Ecosystem conversion|Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,7.2.6,Abstraction of ground water (commercial use),1.1|1.2|2.1|2.3.7,Ecosystem conversion|Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,9.1.2,Run-off,1.1|1.2|2.1|2.3.7,Ecosystem conversion|Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,1.3,Tourism & recreation areas,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,,Pseudorasbora parva,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,8.1.2,Named species,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,Ameiurus nebulosus,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,9.1.1,Sewage,1.1|1.2|2.1|2.3.7,Ecosystem conversion|Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,9.3.2,"Soil erosion, sedimentation",1.2|2.3.7,Ecosystem degradation|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,9.3.3,Herbicides and pesticides,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
137328770,19948,Scardinius racovitzai,9.3.1,Nutrient loads,1.1|1.2|2.1|2.3.7,Ecosystem conversion|Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Bos taurus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,2.1,Species mortality,,Plasmodium relictum,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.5.2,Named species,2.1,Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",Avipoxvirus
209512755,103823664,Hemignathus affinis,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,11.4,Storms & flooding,1.2|2.1,Ecosystem degradation|Species mortality,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Wild,Rattus exulans,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Wild,Rattus rattus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Canis familiaris,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Capra hircus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Wild,Rattus norvegicus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Felis catus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Axis axis,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,Feral,Sus scrofa,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Urva auropunctata,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
209512755,103823664,Hemignathus affinis,8.1.1,Unspecified species,1.2|2.2|2.3.2,Ecosystem degradation|Species disturbance|Competition,,,,Majority (50-90%),"Slow, Significant Declines","Unspecified plants, insects, and birds.","Past, Unlikely to Return",
243955451,103829706,Himatione fraithii,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Oryctolagus cuniculus,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
243955451,103829706,Himatione fraithii,11.4,Storms & flooding,2.1,Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
244842689,103823250,Akialoa stejnegeri,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
244842689,103823250,Akialoa stejnegeri,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
244842689,103823250,Akialoa stejnegeri,8.1.1,Unspecified species,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,Unspecified micro-organisms,"Past, Unlikely to Return",
244842689,103823250,Akialoa stejnegeri,8.1.1,Unspecified species,1.2|2.1|2.3.7,Ecosystem degradation|Species mortality|Reduced reproductive success,,,,Whole (>90%),Unknown,Unspecified mammals,"Past, Unlikely to Return",
245724773,22708559,Myadestes myadestinus,11.4,Storms & flooding,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
245724773,22708559,Myadestes myadestinus,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Sus domesticus,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
245724773,22708559,Myadestes myadestinus,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
245724773,22708559,Myadestes myadestinus,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
245724773,22708559,Myadestes myadestinus,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
245724773,22708559,Myadestes myadestinus,8.1.1,Unspecified species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,,,,Whole (>90%),Rapid Declines,"Unspecified micro-organisms, weeds, birds and predators","Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Wild,Rattus rattus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.1,Unspecified species,1.2|2.2|2.3.2,Ecosystem degradation|Species disturbance|Competition,,,,Majority (50-90%),"Slow, Significant Declines","Unspecified plants, insects, and birds.","Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Capra hircus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Axis axis,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,2.1,Species mortality,,Plasmodium relictum,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,10.1,Volcanoes,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),Rapid Declines,,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Felis catus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,No,Minority (<50%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.5.2,Named species,2.1,Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",Avipoxvirus
248950875,22720734,Psittirostra psittacea,11.4,Storms & flooding,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Rapid Declines,,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Canis familiaris,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Wild,Rattus norvegicus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Wild,Rattus exulans,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Bos taurus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Wild,Urva auropunctata,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,Feral,Sus scrofa,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
253646057,212059494,Eugenia serrasuela,2.1.4,Scale Unknown/Unrecorded,"","",,,,,,,"Past, Unlikely to Return",
