assessmentId,internalTaxonId,scientificName,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,population,populationTrend,range,useTrade,systems,conservationActions,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild,scopes
4831171,155726,Islamia ateni,Extinct,,2011,2010-01-28 00:00:00 UTC,3.1,English,"This species is known from only a single thermal spring in Lerida Spain that is used by people as a public bath. The actual site has been altered by road construction, and frequent surveys in the 1990s failed to find any specimens, so according to the Spanish Red List (e.g., Verdú and Galante 2009) it has been classified as Extinct (EX).  This species has also been assessed at the regional level:European regional assessment: Extinct (EX)EU27 regional assessment: Extinct (EX)Mediterranean regional assessment: Extinct (EX).","This species occurred in springs: hot spring where Boeters (1969) described the species as living ""on a wall ... flowing hot water smells of sulphur"".",This spa has been profoundly altered due to the construction of a road as well as future possible changes to the habitat through site management for tourism and water use.,"In spite of several surveys over the last decade, no specimens have been found. So this species is only known from the original description in 1969. As the species has not been found and the habitat has been altered, Arconada et al. (in Verdu and Galante 2006 p. 323) consider the species to be extinct.","","This species was only known from Balneario de San Vicente, Lerida (northeastern Spain). The Spa of San Vicente was built near a hot spring, and in the original description for this species (Boeters 1969) the site was described as ""on a wall ... flowing hot water smells of sulphur"". This spa has been profoundly altered due to the construction of a road, so that in recent visits to this locality it has not been possible to find this species (Arconada et al, in Verdu and  Galante, 2006 p. 323).",This species is assessed as Extinct and is therefore not utilized. It was not known to be utilized before it became extinct.,Freshwater (=Inland waters),"This species was listed as Extinct (Verdu and Galante 2009), so the remaining measures can only be regular resurvey of last known locality as well as other sources and springs where they could live. It is also necessary to inform the population about the importance of conservation of these hot springs, which are home to a diversity of freshwater species.",Palearctic,1969,false,false,"Global, Europe & Mediterranean"
4881283,155997,Bythinella gibbosa,Extinct,,2010,2009-11-09 00:00:00 UTC,3.1,English,"This species is listed as Extinct by Falkner et al. (2002). It was originally recorded from the villages around Toulouse in the 19th century, and hasn't been recorded in the last 50 years, despite surveys conducted in this region and these habitats have been lost due to encroachment of the town including the airport at Blagnac. It is considered that the species has probably been Extinct for over 50 years, and as such has been listed as Extinct, rather than Critically Endangered (Possibly Extinct), as there are considered to be no small pockets of habitat that survive.",This species lived in freshwater springs.,"The species was recorded from springs in the small villages adjacent to Toulouse in the 1850-1860's, however these locations are now all part of the city of Toulouse, and the sites are believed to have been lost during urbanisation.","This species is believed to be Extinct. It has not been recorded for over 50 years, despite survey efforts; possibly it became Extinct 30-50 years before that.",Unknown,"This species is endemic to France. In Falkner et al. (2002), the range is described as 'environs of Toulouse' in the department of Haute-Garonne. In Falkner et al. (2002) two locations were considered valid from Moquin-Tandon, in the 1850's at Bourassol and Blagnac and a third locality from the Locard Collections at MNHN, Paris from 'St Michel s. Touch, près de Toulouse'.  Much of this region is now part of the city of Toulouse, and Boeters (pers. comm. in Falker et al., 2002) has searched for the species in the Bourassol parts of Toulouse and considered that this species has been lost during this century.","",Freshwater (=Inland waters),The species is believed to now be Extinct.,Palearctic,before 1960,false,false,Global & Europe
5247659,15867,Pacifastacus nigrescens,Extinct,,2010,2010-06-01 00:00:00 UTC,3.1,English,"Pacifastacus nigrescens has been assessed as Extinct. Despite targeted surveys for this species, no collections have been made in the 20th century.",Pacifastacus nigrescens was found in streams (NatureServe 2009).,"Pacifastacus nigrescens is restricted to the San Francisco Bay region of northern California, but has disappeared as a result of urbanization and interactions with introduced crayfish species such as the Signal Crayfish (Pacifastacus leniusculus) and Procambarus clarkii (NatureServe 2009).",Specific searches by Riegel (1959) and Bouchard (1977) found no extant populations. In 1980 and 1981 searches by McGriff also found no extant populations. All localities had populations of either Pacifastacus leniusculus or Procambarus clarkii (both implicated in the extinction of this species) and the habitat was greatly modified especially by urban development in the last hundred years. This species is now thought to be Extinct (NatureServe 2009).,Decreasing,"Pacifastacus nigrescens was originally described from the vicinity of San Francisco, and reported from the hills on the north side of San Francisco Bay. This species was once common in the creeks surrounding the San Francisco bay; however, it has not been observed since the Signal Crayfish (Pacifastacus leniusculus) was introduced to California (probably 1800s- Bouchard 1977) and is believed to be Extinct (Rogers 2005). There have been no authenticated collections in 20th Century. Specific searches by Riegel (1959) and Bouchard (1977) found no extant populations. In 1980 and 1981 searches by McGriff also found no extant populations. All localities had populations of either Pacifastacus leniusculus or Procambarus clarkii (both implicated in the extinction of this species) and the habitat was greatly modified especially by urban development in the last hundred years (J. Cordeiro pers. comm. 2010). ","",Freshwater (=Inland waters),This species has been assigned a Global Heritage Status Rank of GX by NatureServe (2009) and 'endangered possibly extinct' by the American Fisheries Society (Taylor et al. 2007).,Nearctic,pre 1900,false,false,Global
5990668,165210,Viola cryana,Extinct,,2011,2010-07-07 00:00:00 UTC,3.1,English,This French endemic has not been seen since 1927 despite several efforts to find it. It is therefore classed as Extinct.,This herb was found on limestone hills that are facing southwards and are exposed to the sun (Lombard and Bajon 2000).,The causes for the disappearance of the species are supposed to be over-collection by botanists as well as limestone quarrying (Lombard and Bajon 2000).,This species is extinct now but seems to have never been abundant (Lombard and Bajon 2000).,"","This species is endemic to the Bourgogne Yonne Departement, France, where it was detected in 1860 along the Canal de Bourgogne, in the community of Cry, Departement Yonne. The species seems to have disappeared around 1930, its last finding dating to 1927 and it has not been seen since then despite several efforts to search for it (Lombard and Bajon 2000).","",Terrestrial,This species is listed under Appendix I of the Convention on the Conservation of European Wildlife and Natural Habitats (Bern Convention). It has been classed as Extinct under the 1997 IUCN Red List of Threatened Plants (Walter and Gillet 1998). It is also classed as Extinct in the French Red Book of Threatened Plants (Olivier et al. 1995).,Palearctic,1927,false,false,Global & Europe
5993241,165228,Bromus bromoideus,Extinct in the Wild,,2011,2010-06-24 00:00:00 UTC,3.1,English,"This European endemic was formerly found in Belgium, Luxembourg and France, but is now extinct in the wild. The species was growing within fields of Spelt Wheat (Triticum spelta) and was re-sown each year with the wheat seeds. As Spelt Wheat is no longer agriculturally planted, Bromus bromoideus went extinct throughout its former range. It still persists in collections of some botanic gardens.","The species was originally growing within fields of Spelt Wheat (Triticum spelta). The growth patterns and the seed size closely match harvesting time and seed size of Spelt Wheat and thus it was re-sown each year with the wheat seeds. As Spelt Wheat is no longer agriculturally planted, Bromus bromoideus went extinct throughout its former range (Morgan and Leon 1992).",The use of herbicides and change of agricultural practice led to the extinction of this species (Buord and Lesouëf 2006).,"It is extinct in the wild (Morgan and Leon 1992, Buord and Lesouëf 2006). In France, it has not bee seen in the wild since 1930.","","This European endemic was formerly found in Belgium, Luxembourg and France, but is now extinct in the wild. It is in cultivation in the Botanic Garden of Liège (Buord and Lesouëf 2006) and Brest. Its centre of distribution was found in southeast Belgium, just extending into France and Luxembourg (therefore its common name ""Ardennes Brome"") (Morgan and Leon 1992). It might also have been introduced to western Germany, the Netherlands and the UK (Morgan and Leon 1992).","",Terrestrial,This species is listed under Appendix I of the Convention on the Conservation of European Wildlife and Natural Habitats (Bern Convention).It is protected at national level in France. Ex situ cultivation in the Botanic Garden of Liège (Buord and Lesouëf 2006) and Brest are underway.,Palearctic,1930,false,false,Global & Europe
5995954,165247,Bromus interruptus,Extinct in the Wild,,2011,2011-01-10 00:00:00 UTC,3.1,English,"Bromus interruptus was last seen in the wild in Cambridgeshire in 1972. Since 2001, three populations have been reintroduced to Cambridge, Aston Rowant and Cholderton. These populations are not yet considered to be self-sustaining.","This annual species was an arable weed, especially of sainfoin, clover or rye-grass (Morgan and Leon 1992, Rich and Lockton 2002).",The causes for its extinction were probably crop sprays and improved seed screening (Rich and Lockton 2002).,Three introductions have taken place since 2001 (Biodiversity Action Reporting System 2010). Several hundred plants were observed germinating and fruiting in summer 2005 at the Aston Rowant National Nature Reserve in the Chiltern Hills (Marren 2005) and is believed to be regenerating at this site (K. Walker pers. comm. 2010).,"",This species is endemic to the UK. Historically it was found scattered mostly south of a line from the Wash to the Severn estuary (Biodiversity Action Reporting System 2010). It is extinct in the wild since 1972. It was introduced to the Netherlands but never persisted there (Rich and Lockton 2002).,"",Terrestrial,"This species is listed under Appendix I of the Convention on the Conservation of European Wildlife and Natural Habitats (Bern Convention).Reintroductions have taken place. The plant is grown in several botanic gardens in the UK (e.g. Cambridge Botanic Garden, Royal Botanic Gardens Kew) and in private gardens (K. Walker pers. comm. 2010).",Palearctic,1972,false,false,Global & Europe
6178632,166049,Anabarilius macrolepis,Extinct,,2011,2011-01-18 00:00:00 UTC,3.1,English,"Considered to have gone extinct when the Yilong Lake dried up as a result of water abstraction for agriculture in 1981. The species was surveyed for in 1983 and 1984, but was not found, and recent surveys by the Kunming Institute of Technology have also not found the species (W.  Zhou pers. comm. 2011).",Pelagic fish; freshwater lake.,The water level of the lake declined since the 1950s. In 1981 the lake completely dried up (for about 20 days) as a result of water abstraction for agriculture. The lake is also polluted by increased organic pollution caused by sedimentation from the surrounding catchment.,"Considered to have gone extinct in 1981 because the Yilong Lake dried (for 20 days) up as a result of water abstraction for agriculture in the 1970-80s. The species was surveyed for in 1983 and 1984, but was not found, and recent surveys by the Kunming Institute of Technology have also not found the species (W.  Zhou pers comm. 2011).","",Only known from Yilong Lake in Yunnan Province.,Was used as food in the past.,Freshwater (=Inland waters),Survey should be undertaken to confirm absence.,Indomalayan,1970s,false,false,Global
6451870,168112,Pachnodus ladiguensis,Extinct,,2009,2006-01-11 00:00:00 UTC,3.1,English,"The species is known only from subfossil material. Extinction probably occurred in the mid-1800s, as a result of habitat degradation caused mainly by large-scale conversion of woodlands to plantations.","This was probably a terrestrial forest species, occupying moist lowland forests.","The cause of extinction is believed to be habitat destruction, as natural woodlands were replaced with large-scale wood plantations in the 1800s.",It is known only from subfossil material; extinction likely took place in the mid-1800s.,"","This extinct snail species was endemic to La Digue island, Seychelles.","",Terrestrial,"",Afrotropical,,false,false,Global
7657156,180996,Platytropius siamensis,Extinct,,2011,2011-02-07 00:00:00 UTC,3.1,English,"This species has not been encountered since 1975–1977 (C. Vidthayanon, pers. comm.), despite periodic surveys undertaken within the Chao Phraya and Bang Pakong river drainages. Because of the complete absence of evidence that any individuals of this species can still be found either in the wild or as captive populations, this species is assessed as Extinct.","This species was previously found in the main channels of rivers and larger streams. It might have also been found in large swamps and marshes, although all known museum records of this species come from material collected in fluviatile systems.","This species is believed to have gone extinct as a result of damming and canalization of the Chao Phraya River (Harrison and Stiassny 1999), as well as extensive reclamation of wetlands around Bangkok and the known range of the species. In addition, the lower parts of both rivers are very highly polluted.","This species was still abundant in the Chao Phraya (and possibly Bang Pakong) River drainage in the 1920s (Smith 1945), but is now considered extinct, as no individuals have been encountered since 1975–1977 (from specimens seen from Ayutthaya; specimens at Thai Department of Fisheries (C. Vidthayanon pers. comm. 2011)) in spite of numerous surveys within the Chao Phraya River drainage and areas where this species has been historically reported. The Bang Pakong has also been extensively surveyed over the period 1990–2000 (C. Vidthayanon, pers. comm. 2011), and the species has not been recorded, nor do fishers report the species.","","This species was known from the Chao Phraya and Bang Pakong river drainages in Thailand (Smith 1945). Although there have been numerous general fish surveys in the drainages where the species had been recorded, this species has not been encountered since 1975–1977.","This species was utilized as a food fish, most likely in artisanal fisheries.",Freshwater (=Inland waters),"None needed, as this species is considered extinct.",Indomalayan,1977,false,false,Global
8301493,184612,Pseudamnicola singularis,Extinct,,2010,2007-10-19 00:00:00 UTC,3.1,English,"This species was described in the 19th century, and has not been found in later surveys. It is considered Extinct.",Also lives on rocks by springs feeding oases in the desert. This species is a crenobiont. Most of Pseudamnicola are like this - springs and clear springs coming from them. The snails are found only in the tiny distance between spring and oasis (mainly a metre or two). They are replaced by Mercuria immediately below that level (physical succession). Mercuria is spreading (Ghamizi et al. 1997).,"These are found on rocks where water seeps out of desert into oases. As soon as they start pumping water from the ground, the springs stop and the snails disappear.",No information available.,"","This species is known from Oudref and Oued Gabés near Gabés (Tunisia), found only by Letourneux and Bourguignat 1887. The three sites are all right near each other so one location. It has not been found since.","",Freshwater (=Inland waters),No information available.,Palearctic,19th century,false,false,"Global, Northern Africa & Pan-Africa"
8769617,18979,Marstonia olivacea,Extinct,,2011,2011-07-22 00:00:00 UTC,3.1,English,"Marstonia olivacea is likely to be extinct. It was only known from Big Spring Creek in Madison Co., Alabama (Mirarchi 2004). It has been thought to be extinct since the 1960s (J. Cordeiro pers. comm. 2010) and was last collected in 1940 (Goodrich 1944).","This species was only known from Big Spring Creek in Madison Co., Alabama (Mirarchi et al. 2004).",This species went extinct due to impoundment in the Tennessee Valley.,This species is thought to have been extinct since the 1960s.,"","This species was formerly known only from Big Spring Creek (Tennessee River drainage), Madison Co., Alabama, but is now extinct (Mirarchi et al. 2004, Hershler 1994). It has been thought to be extinct since the 1960s (J. Cordeiro pers. comm. 2010) and was last collected in 1940 (Goodrich 1944).","",Freshwater (=Inland waters),There are no conservation measures in place as this species is considered to be extinct.,Nearctic,1940,false,false,Global
8860728,193438,Oeceoclades seychellarum,Extinct,,2011,2007-09-21 00:00:00 UTC,3.1,English,Oeceoclades seychellarum is thought to be Extinct. It is known from a single collection in 1902. The type locality is heavily degraded by human settlement and invasive plants.,It was recorded from forests at about 350 m asl.,May have been threatened by habitat deterioration in the past.,This species is believed to be extinct.,"","This species was endemic to the Seychelles. It is only known from a specimen collected at Cascade Estate, Mahé in 1902.","",Terrestrial,There are no conservation measures in-place. It was grown at Kew in 1902.,Afrotropical,1902,false,false,Global
9315891,21741,Thermosphaeroma thermophilum,Extinct in the Wild,,1996,1996-08-01 00:00:00 UTC,2.3,English,"","This species occupies areas of Sedillo Spring which were modified in the twentieth century to supply water to the city of Socorro. The habitat consists of two small concrete pools with an inter-connecting pipe, and a narrow stream below the pools. T. thermophilum are most active during crepuscular hours. Their diet includes blue-green algae, detritus, aquatic insect larvae, and conspecifics.","The main threats to this species include disruption of the thermal groundwater discharge of Sedillo Spring. The results from a variety of causes: adventitious woody root growth, surface mining practices, anthropogenic modification, and human vandalism. Over the last ten years, vandalism has become the main threat to the species.","The effects of human changes to the spring have resulted in many bottlenecks in the population. In August 1988, the native population became extinct due to occlusion of a valve control system for surface discharge. This flow was re-established in September of that year and a captive-bred population from the University of New Mexico was introduced to the spring. Controlled propagation of isopods commenced in 1990 at the Socorro Isopod Propagation Facility (SIPF), Socorro. Additional captive populations now exist at the Albuquerque Biological Park (zoo), New Mexico Tech (Socorro) and Laboratory, Department of Game and Fish, Santa Fe, New Mexico.","","T. thermophilum is restricted to Sedillo Spring, Socorro County, New Mexico.","",Freshwater (=Inland waters),The isopod population and the Sedillo Spring habitat have undergone regular monitoring since November 1995. The species is included on the US Federal Endangered list (since 1978). The Socorro Isopod Propagational Facility (SIPF – Socorro) was developed in 1992 to establish a more secure isopod population and also to provide an opportunity for captive propagation and research.,Nearctic,1988,false,false,Global
9593744,30932,Kokia cookei,Extinct in the Wild,,1998,1998-01-01 00:00:00 UTC,2.3,English,"",Originally in relictual dryland forest.,The former site was central to a sheep run and the population was directly affected by browsing and trampling domestic and feral stock.,"When first discovered in the 1860s, only three small trees were found. By 1918 all the specimens in the wild had died. Some years after, the only known cultivated tree died without producing viable offspring and the species was thought extinct.","","Formerly known from Mahana in western Molokai. The genus consists of four species, all endemic to Hawaii and either Extinct or Critically Endangered.","",Terrestrial,"Living material has been obtained from the branch of a cultivated specimen discovered in 1970, and grafted onto K. kauaiensis. The species is listed in the annex of the US Endangered Species Act.",Oceanian,,false,false,Global
9649100,31636,Cnidoscolus fragrans,Extinct,,1998,1998-01-01 00:00:00 UTC,2.3,English,"","","",A wide area of several kilometers around the harbour has been cleared and urbanized. There is very little chance of rediscovering the species.,"","Apparently endemic to the site where the capital city of Cuba was built, this tree was described from the area of Regla at the eastern side of Habana Bay more than a century and a half ago.","",Terrestrial,"",Neotropical,,false,false,Global
9706669,32433,Ormosia howii,Extinct,,1998,1998-01-01 00:00:00 UTC,2.3,English,"",It was known to be restricted to montane rainforest.,Exposed to various threats of cutting and encroaching agriculture.,Despite extensive searches the species has not been found again in the two localities where it has been recorded.,"",Only recorded in Dialuo Mt Forest Region on Hainan Island and Yangchun County in Guangdong.,"",Terrestrial,"",Indomalayan,,false,false,Global
9741958,32923,Sterculia khasiana,Extinct,,1998,1998-01-01 00:00:00 UTC,2.3,English,"","Occurred in subtropical forest between 1,000 and 1,500 m.","There have been significant declines in the extent of the habitat, largely caused by extensive agriculture and fires.",The species has not been collected since 1877 and is presumed extinct.,"",An endemic tree of the Khasi Hills in Meghalaya.,"",Terrestrial,"",Indomalayan,,false,false,Global
9805664,33796,Myrcia skeldingii,Extinct,,1998,1998-01-01 00:00:00 UTC,2.3,English,"","","",No individuals have been seen or recorded since 1972 and the species is presently presumed extinct.,"",A subpopulation was once located in streamside thickets along the Mason River on the Clarendon-St Ann border.,"",Terrestrial,"",Neotropical,,false,false,Global
9966929,35920,Pradosia glaziovii,Extinct,,1998,1998-01-01 00:00:00 UTC,2.3,English,"","","",The area has since been extensively visited and no evidence of the species has been uncovered.,"",Two collections of this species were made in Rio de Janeiro.,"",Terrestrial,"",Neotropical,,false,false,Global
10079242,37821,Rhododendron kanehirae,Extinct in the Wild,,1998,1998-01-01 00:00:00 UTC,2.3,English,"","","","","","A beautiful ornamental shrub, which became extinct in 1984 during the construction of a dam and the flooding of its only known locality in the wild at Feitsui. For several centuries it has been in cultivation and is widely planted in gardens around the country.","",Terrestrial,"",Indomalayan,,false,false,Global
10304648,40091,Pachnodus velutinus,Extinct,,2009,2006-01-11 00:00:00 UTC,3.1,English,"Range contraction in this species has been recorded since 1972, following range expansion by Pachnodus niger which eventually led to hybridization. Hybrids exhibited a selective advantage in being tolerant of dry conditions; P. velutinus required constant humidity levels in excess of 90%. In 1994, no true P. velutinus could be located and since that date its range has been occupied exclusively by P. niger x velutinus hybrids.","This snail once inhabited high forests, requiring constant humidity levels in excess of 90%. By the early 1990s, it was restricted to the dampest area of moss forests, and by 1994 it had become extinct.","Being vulnerable to dessication, this species was historically threatened by habitat degradation and climatic changes. Hybridization with Pachnodus niger led to the extinction of this species in 1994.","","","Endemic to the Seychelles, this extinct snail was found only on Mahé island.","",Terrestrial,This snail was historically present in the Morne Seychellois National Park.,Afrotropical,1994,false,false,Global
10390353,41027,Graecoanatolica macedonica,Extinct,,2011,2009-11-27 00:00:00 UTC,3.1,English,"The species was first listed as Extinct in 2000. Population declines were first noted in the 1970s when lake levels were lowered. In 1988 a massive outflow event resulted in a catastrophic drop in lake level of 60 cm, isolating the zone were the species is normally found. This combined with interference of inflow streams, and hot, dry summers have led to extensive damage to the entire lake's littoral zone. Repeated visits to the area between 1992 and 2000 failed to locate the species leading to the conclusion that the species should be considered extinct. However some shells of this species were collected in 2009 (Fischer et al. 2009), so there are two possible conclusions a) these are subfossil shells washed out from sediment b) that it is possible that the species may have survived in a small groundwater source and that species is extant. As the species was not live collected, it is still considered Extinct, however if more dead shells continue to be found then the species should be considered as Critically Endangered (Possibly Extinct) and intensive surveys and rehabilitation programmes will be required. This species has also been assessed at the regional level:Europe: : Extinct (EX)EU 27: Extinct (EX) Mediterranean: Extinct (EX)","Graecoanatolica macedonica was a freshwater species. It was restricted to stony and sandy substrates in the littoral zone of Lake Dorjan, usually at depths of 0 to approximately 50 cm (Ryan and Griffiths 2001).","The species is thought to have become extinct as a result of habitat loss through water abstraction (Ryan and Griffiths 2001). Lake levels declined from maximum water depth of 10.4 m in the 1930s to 5.6 m in 1995, and water abstraction is still ongoing in the area as the lake's feeder streams and underlying aquifer continue to be used for agricultural purposes (Ryan and Griffiths 2001). Recently, shells have been found at the lake, suggesting that it is possible that the species may survive in a small pocket, or has modified it's habitat.","The population was noted to have suffered declines in the 1970s as the lakes water levels lowered from maximum depth of 10.4 m in the 1930s to 5.6 m in 1995. In 1987, densities were estimated at 2,500 individuals per m², however, in 1988 the lake's water level decreased by a further 60 cm as a result of a single outflow event (Ryan and Griffiths 2001). The species was not recorded in the area between 1992 and 2001 (Griffiths pers. comm. 2001). The species was thought to be extinct as a result of habitat loss through water abstraction (Ryan and Griffiths 2001). Water abstraction is still ongoing in the area as the lake's feeder streams and underlying aquifer continue to be used for agricultural purposes. Recently (2009) some fresh looking shells have been found at the lake, suggesting that it is possible that the species may survive in a small pocket, or has modified its habitat. Further survey work is required in order to identify whether these shells are 'subfossil' or whether the species survives somewhere at the lake.","","Graecoanatolica macedonica was endemic to Lake Dorjan, on the border of Macedonia and Greece. It was first described from shells taken from a site on the western shore of the lake, on the border of Macedonia and Greece (Ryan and Griffiths 2001).",This species is currently assessed as Extinct and is therefore not utilized. It was also not known to be utilized before its extinction.,Freshwater (=Inland waters),"Further survey work is required in order to identify whether the recently collected shells are 'subfossil' or whether the species survives somewhere at the lake. As water quality needs to be good for these small freshwater gastropods, the use of fertilizer, pesticide and herbicide use for agricultural purposes needs to be drastically reduced.",Palearctic,1992,false,false,"Global, Europe & Mediterranean"
10838671,43993,Vanvoorstia bennettiana,Extinct,,2003,2003-04-30 00:00:00 UTC,3.1,English,"The red alga Vanvoorstia bennettiana has only ever been collected from two sites (in the world). The initial discovery, the type locality, was from the seabed at the eastern end of Spectacle Island in Parramatta River sometime between the 1st and the 16th May in 1855. This site is now operated by the Royal Australian Navy as an explosives storage (barge), administrative offices and a mooring site for destroyers and other large Naval vessels. The shoreline has been altered and strengthened and the seabed is regularly dredged to allow ample draught for large ships. This site was first surveyed by myself and colleague Mr Peter Richards in December 1988. Since then, seven dives during all seasons up until 23 April 2001, have been undertaken at that site. No specimens have been discovered, and the only alga found there was a species of the genus Sargassum, that appears to tolerate low light, high nutrient, regularly disturbed conditions. The only other site known to have harbored this species was on the seabed between Point Piper and Shark Island in Port Jackson (Sydney Harbour). This was collected by Dr Ramsay of the Australian Museum in October 1886. This site was also surveyed by myself and colleague Mr Peter Richards firstly in December 1988 then numerous times (approx 10) since. The seabed in this area now has no solid rocky substrata to which any seaweed could attach, the sediment is approximately 1 m thick (a divers arm disappears to the shoulder) and is easily stirred up by divers and passing ferry traffic. The surrounding rocky foreshore of both Point Piper and Shark Island have only small amounts of the kelp Ecklonia radiata and the green alga Caulerpa filiformis growing on them. Both are known to tolerate heavily disturbed conditions. No specimens of Vanvoorstia bennettiana have been discovered. Within Parramatta River and Port Jackson proper, I have logged some 50 dives from 12 different sites, all of which have reasonable coverage of a few marine algal species typical of the NSW coastline. Based on knowledge of two other species in the genus Vanvoorstia, in addition to known growth strategies and environmental preferences of other genera and species of the red algal family Delesseriaceae, to which Vanvoorstia bennettiana belongs, such areas should harbor this species. In 1913, the then Curator of Algae at the Royal Botanic Gardens Sydney, Arthur Lucas, published a paper in the Proceedings of the Linnaean Society of NSW in which he states ""I have never obtained it [Vanvoorstia bennettiana] either cast up or by dredging."" He was an active collector of algae along the NSW coast up until his death in 1936. The next Curator of Algae was Ms Valerie May who was also an active collector until her retirement in 1988, when I took over the position. She was also unable to rediscover this species. Since 1980, I have logged in excess of 540 dives along the NSW coast as part of a state government research priority to document the entire marine algal flora of the coast. Our collections have come from Cape Howe in the very south of the state, to Cook Island on the Queensland/NSW border, with approximately 100 sites scattered in between. The red algal species Vanvoorstia bennettiana has not been discovered during any of these dives. Several colleagues of mine from the universities of Southern Cross, New England, NSW, Sydney, and Wollongong, plus the Solitary Island Underwater Research Group (SURG), and the operators of every commercial dive shop I have worked through in NSW, have all been briefed on the identification of this and several other rare species of marine algae. None has reported a sighting during the 12 years I have been based at the Royal Botanic Gardens Sydney. The genus is known to have an isomorphic alternation of generations. This means that the haploid male and female macrophytic gametophytes are morphologically identical to the diploid macrophytic tetrasporophytes which they ultimately produce. There is no crustose or resting stage in the life cycle of the species, which may have allowed it to lie dormant for many years until environmental conditions were favourable. In short, both life stages are susceptible to the same environmental parameters. The Extinct category is used 'when there is no reasonable doubt that the last individual has died.' With negative data there can always be some doubt. And new species continue to be found in Australian marine waters, even in Sydney Harbour (J.R. Paxton in litt.). The presence of 15 individuals in one collection indicates that the species was relatively common in at least one portion of Sydney Harbour at that time. Given the isomorphic alternation of generations, it seems most unlikely that the species would remain in existence and remain undetected for more than 100 years. Therefore as no specimens have been seen or collected in the intervening 116 years, despite numerous collections made by algologists in that period, the species can be considered truly Extinct.","Unknown at time of collection in 1855 and 1886. The two sites, and much of Sydney Harbour, presently has soft sediment seabed with scattered rocky reef and rocky intertidal shores. Scattered shells and solid waste products (cans, bottles etc.) also lie on the seabed.","Sydney Harbour is in the middle of the city of Sydney, the largest metropolis in Australia with more than 4 million people. In the 200+ years since settlement, the harbour has been seriously degraded by the population explosion. Use of the harbour as recreational facility, port, source of food, and sewer has seriously impacted on the native flora and fauna. Even by 1880, the harbour was found to be overfished by a Royal Commission. The Major Threats that may have caused the extinction of this alga include large and small scale fisheries particularly trawling, infrastructure development including industry, human settlement, tourism/recreation, water transport [including dredging for ship passage], fisheries- related bycatch by netting, and water pollution from agriculture, domestic, commercial/ industrial, oil, sedimentation, and sewage. The water quality of the harbour has improved since the 1972 passage of the New South Wales Clean Waters Act and the more recent removal of sewage outfalls some kilometers offshore. More fish species have moved to the upper estuarine portions of the Parramatta River and whales have returned to the outer harbour. However, for sessile species of limited distribution like Bennetts seaweed, swimming out of the harbour was not an option and the damage was done, permanently. As we do not even know in which decade the extinction occurred, we will never know which of the major threats was causative; a combination of a number of those listed is likely. [Threats information provided by J.R. Paxton in litt.].","","","First collected/discovered (1855) by crude dredging as a single individual plant from the east end of Spectacle Island, in the Parramatta River, Port Jackson, Sydney Harbour, New South Wales, Australia. Second and last collection (1886) by dredging of approximately 15 individual plants from between Shark Island and Point Piper, Port Jackson, Sydney Harbour, New South Wales, Australia (8 kilometres east of Spectacle Island). Presently unknown.","",Marine,"Listed as a ""Species Presumed Extinct"" in section 4 of Schedule 4 of the Fisheries Management Act 1994, in the state of New South Wales, Australia. Listed as ""Extinct"" under the Environment Protection and Biodiversity Conservation Act 1999, by the Commonwealth of Australia.",Australasian,1886,false,false,Global
10847953,44074,Achyranthes atollensis,Extinct,,2003,2003-04-30 00:00:00 UTC,3.1,English,"The last known individual of A. atollensis was seen in 1964 and is now thought to be extinct. Islands where this species was most commonly found have been heavily affected by the development of military installations. The decline of the species has been attributed to this development, as well as the introduction of alien plants and animals.","A perennial shrub of dry shrublands on calcareous sand, atolls, and on emerged atolls.","The decline of the species has been attributed to military development, as well as the introduction of alien plants and animals.","","","Previously recorded on the islands of Kure Atoll, Midway Atoll, Pearl and Hermes Atoll, and Laysan. The last known individual was seen in 1964. Treated by Govaerts in the World Checklist of Seed Plants 1(1): 6 (1995) as a variety of Achyranthes splendens.","",Terrestrial,"",Oceanian,1964,false,false,Global
10856873,44109,Cyanea pinnatifida,Extinct in the Wild,,2003,2003-04-30 00:00:00 UTC,3.1,English,"Cyanea pinnatifida was endemic to the island of Oahu, Hawaii. For a number of years, only one plant was known in the wild, growing in a preserve managed by The Nature Conservancy. In 1998 it was seen in flower but seed was never found on this plant. In August 2001 this individual died. Currently, this species is found only at the Harold L. Lyon Arboretum and the National Tropical Botanical Garden, where individuals plants propagated from the now dead wild individual plant are housed.","Occurred in diverse mesic forest. Steep, shady ravines and wet rocky slopes, with Pipturus and ferns.","Threats to the species included habitat degradation from feral pigs, impacts from human activities and invasive plant species. Rats, fire and invertebrates were other possible threats.","","",Cyanea pinnatifida was endemic to the Hawaiian Islands. It occurred on Oahu.,"",Terrestrial,Federally and state listed as endangered.,Oceanian,2001,false,false,Global
12399367,60792,Tristramella intermedia,Extinct,,2006,2006-01-31 00:00:00 UTC,3.1,English,This species was endemic to Lake Hula. The lake and its adjacent marshes were drained in the 1970s. The species is now Extinct.,A lacustrine species.,Lake Hula has now been drained.,Now extinct.,"",This species was endemic to Lake Hula.,"",Freshwater (=Inland waters),None known to be in place.,Palearctic,1970s,false,false,Global
